X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,lat
-0.527857,-0.670036,-0.830563,1.553379,0.42835,0.99844,-0.581548,0.275788,0.035416,0.375149,0.64351,0.100901,-0.051523,-1.299767,-0.382468,0.575929,-0.003155,-0.258581,-0.267228,-0.443541,-0.773214,0.944864,0.126914,3.081163,0.704016,0.327462,0.377074,0.506526,0.080162,-0.186917,-0.102933,0.096608,-0.345715,-0.317764,0.210157,-0.301471,-0.804808,-1.084483,-1.683824,0.341616,-1.334587,-1.169024,-1.133559,-0.727005,-0.765104,-0.745517,-0.565446,-0.584102,-0.413615,-0.257826,-0.861208,-0.880468,-0.574862,-0.511451,-0.654868,-0.694575,-1.597548,-0.863183,-1.602277,-0.568833,-1.158133,-0.779588,-0.372338,-0.624426,-0.286144,-0.213583,-0.519125,0.397487,-0.446859,-0.658925,-0.466868,-0.519393,42.86
-0.776933,-0.795451,-0.946129,0.363744,-0.324545,0.965207,0.267076,1.119001,0.80801,-0.583853,-0.671595,0.55591,0.153751,-0.99772,-0.874285,-0.511128,0.611684,-0.396075,-0.461752,-0.512851,-0.801978,0.340511,0.37719,1.217544,1.640789,1.111822,-0.044508,-0.209007,0.877746,0.372868,-0.096811,0.002461,-0.384177,-0.283001,0.331488,-0.114167,-0.755241,-0.978691,-1.585986,0.514801,-1.459363,-0.966335,-0.654552,-0.836867,-0.610801,0.127379,0.046094,-0.232352,-0.908773,-0.668067,-0.474178,-0.668048,-0.250269,-0.378201,-0.479749,-0.301266,-1.339813,-0.498718,-1.498103,0.293439,-0.12924,-0.327048,-0.029168,-0.709255,-0.03113,-0.633402,-0.938814,-0.788231,-0.548336,-0.454989,0.316097,-0.031334,42.86
2.093805,1.612801,2.301211,1.798649,-0.35542,-1.329011,1.161296,-0.646729,1.295483,-0.753497,0.50165,0.312863,0.155256,0.803176,0.022391,0.435008,0.38891,-0.505865,3.444074,3.101136,1.577136,2.343918,2.203631,1.666063,2.195206,2.358253,2.632036,0.936167,0.322161,0.866848,0.784826,1.044203,-0.520022,0.201664,0.202725,-0.146674,1.288597,0.389633,0.745883,0.335731,-0.190922,-0.517997,-0.478168,-0.318292,0.472289,-0.831387,-0.360376,0.347371,-0.014098,-0.197625,-0.748792,-0.573327,-0.289459,-0.200082,0.48379,-0.198263,0.457175,-0.702577,0.419479,0.199904,2.329607,1.407886,1.979126,0.750756,-0.183082,0.795472,0.477093,0.441984,-0.791424,-0.33624,-0.190962,0.064644,-1.26
0.550858,0.078273,1.856485,1.379417,-0.031249,-1.549964,2.16358,1.36137,-0.333318,0.505152,-0.011238,0.377196,1.237102,1.319224,0.817664,0.52261,1.229576,-0.512022,2.219073,2.023442,2.06996,0.726781,0.447701,1.903714,0.436916,1.299113,3.158831,1.545875,3.737402,3.385465,1.678305,1.965712,1.108014,1.424476,1.659015,-0.53831,-0.118292,-0.964706,0.732495,0.280244,-0.17563,-0.683611,-1.040894,0.022361,1.055443,0.78036,0.840163,-0.040229,0.087566,0.871293,0.135806,0.446634,0.462294,-0.481538,-0.319531,-1.46317,-0.01425,-0.821606,-1.243505,0.838029,-0.551802,-0.207399,1.512262,-0.038231,1.824358,0.869157,1.345454,1.47657,0.554177,1.18982,0.876153,-0.464257,-1.26
-0.073529,-0.224947,-0.589709,-0.285508,0.915349,0.079102,-0.664845,-0.876792,0.292476,-0.340589,0.150818,-0.455148,-0.677505,0.008786,-0.272465,0.46952700000000003,-0.39403,0.355014,-0.669004,-0.734367,-0.884187,-0.475808,-0.749333,-0.899458,-0.527206,-0.171051,-0.488054,-0.430857,-0.043421,-0.11211,-0.714627,-0.545259,-0.549928,-0.743791,-0.575663,0.28366,-0.511056,-1.039867,-1.17842,0.413075,-1.277807,0.523937,0.598571,0.417629,-0.452554,0.240417,1.174793,-0.133415,-0.453512,-0.440072,0.37772,-0.775174,-0.579908,0.263573,-0.830692,-0.923012,-0.927332,-0.012206,-0.498176,-0.996557,0.267626,0.805538,0.024653,-0.047468,-0.391043,-0.566769,-0.591995,-0.493628,-0.138655,-0.337692,-0.262606,0.44243,-1.26
0.777402,1.748812,0.882737,-0.992794,1.277168,-1.139772,0.020013,-0.933435,-0.103815,-0.740283,-0.210262,0.483463,0.052285,-0.88799,-1.393496,-1.564519,0.433065,-0.415571,0.67086,0.927334,0.288301,-0.368261,-0.624709,-0.539225,-0.290387,-0.273885,-0.400874,-0.818107,0.159099,0.620671,-0.174219,-0.276147,0.21515,-0.140946,0.730118,-0.462459,0.729384,1.756854,1.499048,2.406385,2.021511,0.276659,-0.910938,-0.060209,0.059228,-0.127905,-0.224995,-0.098872,1.683297,1.496208,0.327709,0.775947,0.366691,-0.375482,0.150036,0.391447,0.528156,0.235242,0.179488,0.611749,0.042387,0.65073,0.87651,0.281419,1.147174,1.871771,1.513287,0.701395,0.717167,0.513037,2.01972,-0.384615,35.68
0.68418,0.38837,-0.082459,0.838045,-2.533717,1.513016,0.970627,-0.50086,0.933812,-0.019493,0.049101,0.062352,0.295222,0.437907,0.707802,0.923153,0.587759,-0.723394,0.957651,0.874928,-0.412685,0.162264,0.548809,1.472447,0.667212,0.897156,0.158728,-0.709156,-1.173377,-0.511535,-1.150133,-1.216954,-1.122631,-1.137053,-1.01024,-0.71323,2.671084,0.899142,1.503171,-0.153839,0.088503,2.567866,-0.591947,-0.852781,-0.250915,-0.014862,0.323538,-0.680168,-1.299506,-1.259752,-1.222181,-1.035657,-0.633158,-0.622946,1.842037,1.047829,0.496274,-0.287482,-0.859356,0.93054,-0.250573,-0.564536,0.63791,-0.054255,-0.58205,-1.393785,-0.621294,-1.0213699999999999,-1.067768,-0.890602,-0.55478,-0.423415,35.68
0.069333,-0.224849,-0.561648,-1.166191,-0.159943,0.066921,-0.6194,-0.246426,-0.91698,-0.143429,-0.152942,0.293986,-1.163734,-1.248065,-1.104221,0.217907,0.728077,-0.608473,-0.409984,-0.783211,-0.795953,-1.2701,-0.823684,-0.556725,-0.080514,-0.610558,-0.309417,0.110983,0.680939,0.221089,0.136058,0.864338,-0.114667,-0.881889,0.625949,-0.642023,-0.491662,-1.205023,-1.583346,-0.003633,-0.697855,-0.344843,-0.525316,-0.758772,-0.498886,0.205137,-0.492505,-0.547701,-0.528693,0.221789,-0.167109,-0.45718,0.404008,-0.618867,-0.357488,-1.502665,-1.578729,0.202047,-1.532355,-0.864174,-0.385137,-1.174845,-0.681724,-0.619323,-0.258742,-0.664143,-0.288112,0.027557,-0.059809,-0.779792,0.274719,-0.684802,35.68
-0.098424,-0.366487,-0.54294,-1.516234,1.18215,0.270555,-1.022075,2.933761,-0.811151,0.572223,-2.0462,-3.336418,0.433123,-0.406482,-0.167748,-1.123319,0.015121,1.40264,-0.711941,-0.905893,-0.88656,-1.32938,-1.959365,-1.656613,-1.483831,-1.23433,-1.729616,-2.004047,-1.457388,-1.871109,-1.985665,-1.652343,-1.693681,-1.705055,-1.502936,0.344031,-0.545396,-1.203749,-1.62161,0.294256,-1.067773,-1.102744,0.058062,0.910545,1.228971,-0.288371,2.912012,0.780839,0.047184,0.008762,-0.493662,0.403556,0.619669,0.880873,-0.560239,-1.133595,-1.337356,0.163153,-1.484092,-0.277024,0.991235,2.388294,-0.115417,0.392068,0.374662,0.250035,0.137955,-0.201206,-0.174745,-0.41546,0.435804,0.115696,41.9
0.86502,0.012258,0.511783,-0.335635,0.600745,-1.710372,1.031773,0.282058,0.807229,1.360746,2.121474,1.455368,1.441779,0.796218,-0.085178,-1.001136,-1.340488,-0.535622,0.849122,0.463412,0.858136,-0.932913,-0.614628,-0.026663,-0.554628,-0.220527,-0.007932,-0.199191,-0.142782,1.255707,0.69689,0.505406,-0.282885,0.304895,-0.209145,-0.578557,0.366592,-0.806939,-1.076907,0.226159,-1.544324,-0.253032,-0.785399,-0.461474,-0.759166,-0.198792,-0.31336,0.305785,-0.447568,-0.46147,-0.401078,0.010587,-0.515543,-0.599831,-0.444608,-1.401357,0.470674,-0.111788,-1.618136,-0.565806,-1.070507,-0.754813,-0.277056,0.007474,0.109272,0.62375,0.124248,0.36529,-0.82965,0.240352,-0.685205,-0.662339,41.9
-0.671415,0.638904,-0.120045,-1.593613,1.034094,0.130993,-1.050701,1.276273,0.584446,0.370262,-0.151061,-0.867354,-1.3905,-1.605898,-1.112827,-1.785712,-1.913799,-0.156999,-0.829423,-0.421021,-0.764868,-0.704224,-0.707865,-1.3344800000000001,-1.063938,-0.596624,-0.989615,-0.363011,-0.793582,0.585939,0.268468,0.310504,-0.594513,-0.165529,-0.631108,-0.385061,-0.428512,1.93322,1.779236,1.968938,2.16217,1.303393,0.569045,1.104059,0.262512,1.157829,1.666144,1.737068,1.442717,0.876692,0.821581,0.443411,-0.268807,-0.170169,-0.645599,0.43388,-0.13615,0.263406,0.895183,0.034173,0.017226000000000002,0.275744,0.315625,0.744734,1.194558,1.973737,3.158322,1.882921,0.755564,0.895067,0.93845,-0.239627,41.33
-0.38654,-0.445238,-0.704055,-0.607169,0.593156,0.116252,-0.313844,0.06345,-0.060181,1.199664,-0.107448,0.115319,-0.288954,-1.022246,-0.782695,-0.341535,-1.067293,-0.27192,-0.747569,-0.568095,-0.831656,-0.672681,-1.319931,-1.326622,-1.247306,-1.003648,-0.880824,-1.17074,-0.879091,-1.113164,-0.617392,-0.149835,-0.758645,-0.715981,-0.779044,-0.301471,-0.727273,-0.410526,-0.931339,-0.925325,-0.772069,-0.872337,-0.935923,-0.690027,-0.578683,-0.927218,-1.101368,-0.761949,-0.681049,-0.505702,-0.538765,-1.032516,-0.28857,1.275183,-0.845241,0.098937,-0.564774,0.135659,0.14672,0.078341,0.098255,-1.267349,-0.826573,-1.153928,-1.197396,-1.13202,-1.001536,-0.515677,-1.126531,-0.997013,-0.64452,1.716693,41.33
-1.17405,-1.011562,-0.950643,0.18964,-1.814726,2.792628,1.092458,-0.697778,0.818102,0.438116,0.964391,0.907056,0.413757,-0.145794,-0.296928,0.024614,-0.141891,-0.694664,-1.195815,-0.868521,-0.620501,0.06981,-0.74719,-0.29848,-1.068048,-1.021505,-1.09176,-0.778176,-0.763694,-0.749542,-1.072639,-1.637744,-1.180847,-1.053159,-1.071218,-0.767409,-0.809856,-0.391276,-0.786697,-0.40493,-0.032652,0.649669,-0.246988,-0.178433,-0.609646,-0.403541,0.245786,-0.014637,-0.521781,-0.372025,0.027583,-0.153942,-0.490887,-0.644701,-0.762404,0.161315,0.435028,0.11353,0.680416,0.611573,-0.946469,-0.229347,-0.929545,-0.26186,-0.199197,-0.466288,-0.208635,-0.785697,-0.273914,-0.315654,-0.177453,-0.670508,41.9
-1.153364,-0.910137,-0.738065,1.173261,-0.121637,1.606392,0.410286,1.120742,1.260569,0.025,0.306713,-0.159774,-0.550941,-0.350579,0.832327,0.252916,-0.290099,-0.415571,-1.011096,-0.620319,-0.116624,2.15765,-0.073824,1.070508,-0.104847,-0.677808,-0.549283,-0.621046,-1.025131,-1.027466,-1.048139,-1.098351,-0.704437,-0.753251,-1.106029,-0.493419,-0.830452,0.055358,-0.285478,0.529933,0.181201,0.11067,0.227201,-4.44e-4,0.413197,-0.610816,-0.778234,-0.240498,-0.411564,-0.790025,-0.593127,-0.386759,-0.576498,-0.356446,-0.859615,0.43597,1.336073,-0.684806,0.122662,1.452133,-0.412487,-0.249567,0.401874,-0.033877,-0.404517,-0.326651,-0.448017,-0.738375,-0.773849,-0.386165,-0.776885,-0.482636,41.9
-0.232775,-0.033353,-0.582353,-0.882797,-0.102088,0.430218,1.041596,0.199557,0.345409,-0.332627,0.469862,0.453039,-0.476318,1.276865,-1.184738,0.995379,-0.186096,-0.494579,0.558798,0.799218,-0.385674,-0.649024,0.263475,1.240036,0.967602,2.001868,0.964462,1.064716,0.150413,1.444348,0.638201,0.725775,0.024073,-0.422817,-0.172998,-0.451624,0.017504,0.374403,-0.040419,-1.118968,0.450182,0.20242,1.720641,1.373871,-0.177391,1.4373610000000001,0.298234,1.808302,-0.091025,0.1435,0.223491,-0.209446,-0.235868,-0.447545,0.928306,0.859678,0.030603000000000002,0.385453,0.682863,3.156713,1.583714,1.532091,-0.106572,1.311828,0.146718,0.415996,-0.040819,-0.09629,-0.21666,-0.122144,-0.387152,-0.362152,41.33
0.882617,0.974506,-0.055132,-1.245971,-1.017518,-1.810596,-1.897652,-2.605244,-0.750185,-1.852897,-0.65176,-3.590886,-3.35285,-1.456763,-1.357975,1.519802,0.800155,-0.744942,-0.224109,-0.220033,-0.681945,-0.995184,-0.699952,-1.169856,-1.11985,-0.4164,-0.383603,-0.53684,-0.160966,1.075839,-0.099233,0.256176,1.993511,1.947084,0.671301,-0.809204,-0.62237,0.002024,-0.370638,-1.43199,-0.046441,-1.018752,-0.110684,-0.185067,-0.577793,-0.206465,-0.327188,0.633937,0.787448,0.445699,3.421135,2.431556,1.597367,-0.64878,-0.207712,-0.075314999999999993,-0.606641,0.897113,1.45038,-1.311093,-1.321605,-0.51861,-1.010626,-0.633306,-0.796101,0.934097,-0.8281,-0.020671,2.148962,1.303282,0.016515,-0.709307,41.9
0.196657,-0.577925,-0.259244,-1.029224,-0.422229,0.240412,0.149451,1.29986,-0.107051,-0.341119,-0.026542,-2.472062,0.460987,0.398518,-0.814295,1.327079,-0.63568499999999994,-0.561274,0.100199,-0.653223,-0.655312,-1.260311,-1.548498,-1.53859,-1.496543,-1.201937,-1.343412,-1.157843,-1.14962,-0.931852,-1.535883,-1.389851,-0.877907,-0.703574,-1.286452,-0.70703800000000006,-0.241948,-0.830832,1.443165,-0.093309,1.079203,0.504506,-0.251363,0.377393,-0.060355,-0.940112,-0.69847,2.132874,-1.042331,-0.418757,-0.208318,-0.505109,-0.264438,-0.546803,-0.49553,-0.529872,-0.132013,0.211771,-0.621329,0.219534,-1.132923,-0.491392,-0.85845,-0.587753,-1.085025,0.353204,-0.909462,-0.62133,-0.963143,-0.478092,-0.999668,-0.695013,33.66
1.121093,0.59372,-0.03511,-0.664638,0.603018,-0.605489,-0.546641,-0.686589,-0.248921,-0.782216,-0.57895,-0.11628,0.658297,-0.163095,-0.548817,-0.369859,-0.897312,-0.446353,0.109457,0.069948,-0.475526,-0.743518,-1.095846,-1.001913,-0.978238,-0.918056,-0.467487,-0.182943,-0.596253,-0.052479,-0.246259,-0.497382,-0.266324,0.27647,0.026736,-0.473295,0.568503,-0.519431,-0.70532,-0.40549,-0.873317,0.366483,-0.194466,-0.723578,-0.818516,-0.936672,-0.773901,-1.275519,-0.755012,-1.060258,-0.977814,-0.562353,-0.64112,-0.378201,0.32275,-0.068591,-0.364055,0.116883,-0.363856,-0.267647,-0.672323,-1.071636,-0.261004,-0.957905,-1.045427,-0.902795,-0.809953,-0.843475,-0.835404,0.260642,-0.739999,-0.26209,28.61
0.265287,1.062372,0.363496,-2.09093,1.887888,-1.016619,0.126462,0.271505,-0.283832,-0.504407,-0.171302,-0.019947,-0.164436,-1.010527,-0.87948,-0.200192,-0.35634,0.064634,-0.038842,0.357092,-0.046288,-0.502456,-0.746407,-0.650018,-1.021743,-0.313421,-0.80493,-0.662433,-0.59846,-0.485444,-0.172795,0.473994,0.162407,-0.194871,-1.02062,-0.208593,0.215849,1.772962,1.361896,1.813128,1.479199,-0.134911,-0.95518,-0.065581,-0.868642,-0.46341,-0.845922,-0.80056,0.245852,0.616804,0.03726,-0.538634,-0.814798,-0.235434,-0.487082,0.344494,0.211789,0.641954,0.463534,0.368628,-0.620987,0.505705,-0.230227,0.174784,0.087208,0.221545,1.149695,0.879013,0.4906,0.598596,0.120001,-0.474467,28.61
-0.52286,-0.683331,-0.639005,0.981083,0.783929,0.733575,0.216856,-0.442822,0.353411,0.346394,-0.778641,-0.318549,-0.312476,-0.019912,0.820492,0.159431,0.8301,2.303536,0.126327,-0.13424,0.101491,0.060293,1.205986,0.13868,-0.211995,-0.271248,-0.523731,-0.035901,0.45861,0.978119,0.898893,0.868361,0.803467,-0.229436,1.008204,3.528195,1.00871,0.257373,-0.569434,0.265672,-0.3329,-0.725252,-1.024582,-1.030981,-0.945183,-0.606511,-0.891733,-0.607511,0.095241,-0.100795,0.244904,-0.502209,-0.039091,1.503611,2.222314,1.566064,0.834072,-0.539624,-0.197338,-0.297514,-0.47974,-0.812676,-0.867348,-0.599711,-0.468174,0.369684,0.089399,0.051709,0.394051,-0.463653,0.648215,1.808587,12.65
-0.324695,-0.515103,-0.754178,0.385348,0.649493,0.289868,0.013656,0.00193,0.307445,0.157128,-0.225732,-0.606116,-0.60968,-0.904636,-0.585895,-0.325096,0.042682,0.690541,-0.046455,-0.186826,-0.641277,-0.02618,-0.015185,-0.085287,-0.173956,1.381459,0.236283,0.794913,0.502073,0.534022,0.207381,0.526085,-0.032073,0.084401,-0.368597,1.122657,-0.428032,-0.862963,-1.344835,-0.45313,-1.135893,-0.69735,-0.776881,0.287987,-0.245052,0.227212,-0.253787,0.014816,-0.517351,0.084289,-0.447297,-0.313392,-0.240538,1.184084,0.210287,-0.150575,-0.756535,-0.053112,-0.296061,-0.092936,-0.485151,1.12879,-0.368177,0.857833,0.338494,-0.506543,-0.327313,-0.090916,-0.429469,-0.198209,-0.498552,1.314402,-1.26
-0.591216,-1.009554,-0.866152,-0.349897,0.331809,0.223677,-0.343937,0.834646,1.185163,0.452258,0.846519,1.383537,-0.468679,0.197852,-0.458872,-1.258573,-0.915808,-0.513048,-0.58301,-0.874317,-0.56081,-0.759017,-1.041305,-0.366184,-0.59731,-0.861721,-0.407857,-0.785363,-0.189856,-0.420578,-0.158774,-0.364214,-0.148736,-0.150103,0.094521,-0.580105,-0.676184,-1.262123,-1.721872,0.092487,-1.466267,-1.039686,-1.07905,-0.717524,-0.731664,-1.119379,-0.549998,-1.052547,-0.511626,-0.616199,-0.686343,-0.397785,-0.55205,-0.586234,-0.845183,-1.66652,-0.959525,-0.144647,-2.413032,-0.935634,-1.094961,-1.19552,-1.114981,-0.348866,-0.808209,-0.842447,-0.289838,-0.578891,-0.589653,-0.314099,-0.652749,-0.662339,41.9
0.557279,0.755071,0.015201,-0.503102,1.444439,-1.328961,-0.692408,0.716781,0.733564,1.652932,-0.60496,-0.084033,-0.317537,0.183452,-0.566544,0.029004,-2.26093,0.135433,-0.30176,0.034388,-0.612565,-0.328832,-0.212527,-0.873147,-1.1785,-0.612309,-1.119727,-0.564935,-1.108456,-0.86257,-0.856688,-0.669694,-0.367011,-0.831806,0.439268,-0.111071,-0.19182,0.237839,-0.045237,-1.101313,-0.412265,-0.26844,-0.938379,-0.863586,-0.88307,0.027004,-0.869441,-1.112026,-0.761274,-0.477946,-0.078193,-0.947541,-0.277638,-0.137536,-0.565871,0.050741,-0.546671,0.191989,0.910991,-1.361768,-1.12452,0.088024,-1.314564,-0.912404,-1.132007,-1.147487,-0.955745,-0.575113,-0.456188,-0.875199,-0.243438,-0.407078,38
0.4083,0.492164,-0.201755,-0.147129,2.126459,-0.722466,-0.570064,-0.664839,0.066591,-0.058363,-0.689139,-0.143103,0.305224,0.403647,-0.11065,-0.806111,-1.172788,3.719523,-0.408888,-0.12941,-0.673894,-0.39994,-0.969002,-0.766167,-1.021093,-0.363429,-0.332318,0.322137,-0.085618,-0.260532,1.102722,0.618086,0.966542,0.468853,0.809232,2.453907,-0.34677,0.250975,-0.195608,-0.759707,-0.497695,-0.42596,-1.376774,-0.846574,-0.906182,-0.37309,-0.507796,-0.625729,-0.138082,0.158788,0.202381,-0.188847,-0.380946,0.97877,-0.777657,0.153461,-0.58437,0.121912,-0.256937,-0.998979,-1.456609,-0.739305,-0.253595,-0.097119,-0.349766,-0.786568,0.325451,-0.114716,0.231873,-0.272793,-0.159215,0.95091,38
1.21489,1.291744,0.118239,0.097293,1.855895,-1.238635,-0.43148,0.179811,-0.817091,-0.402762,-0.65789,0.09204,0.548485,-2.02491,-1.01145,-0.740422,0.067842,2.863774,-0.124472,0.33264,-0.740555,0.071034,-0.449771,-0.812434,0.050089,0.275723,-0.230672,0.284609,1.044315,1.023899,2.053941,1.980098,1.597637,1.2307,0.56532,2.582388,-0.253327,0.029399,-0.252448,-0.796137,-0.557606,-1.274118,-1.279801,-0.69185,-0.810674,-0.754574,1.155637,-0.351491,1.553008,1.99922,0.72513,1.700497,-0.723904,0.789773,-0.658154,0.092326,-0.431677,0.132306,0.207099,-0.65822,-0.801925,-0.909373,-0.622561,-0.776784,0.929133,0.234516,1.229419,0.663147,0.716967,0.358478,-0.247142,0.495525,38
-0.100756,0.169462,-0.505243,-1.033319,0.083324,-0.588621,-0.830271,-1.116973,-1.324535,0.26792,-1.459593,-1.083091,-1.289281,-1.596417,-0.511179,-0.451933,0.648375,-0.396075,-0.482885,-0.34525,-0.731065,-0.797359,0.1402,-0.346388,-0.651322,-0.608931,-0.652708,-0.502268,-0.106043,0.243341,-0.408622,-0.19007,-0.058808,0.268914,0.56296,-0.358746,-0.540668,0.142324,-0.260323,-1.063481,0.036968,0.327907,0.475956,-0.362614,-0.261167,1.205964,1.129687,1.170939,2.439361,4.206073,2.912131,1.365488,2.380251,0.001153,-0.608053,0.159168,-0.527293,0.360642,0.756065,-0.028804,-0.622134,0.019984,-0.022001,0.093834,0.170322,0.717423,0.565538,1.025846,0.549805,1.09582,1.607729,0.052392,38
-0.934726,-0.743324,-0.912759,-1.450857,0.579566,0.156158,0.269354,2.036512,1.115034,0.45802,1.273797,1.62702,-0.01962,0.518247,-0.593878,-0.712061,-1.382878,-0.236007,-0.675338,-0.397897,-0.701608,0.505706,-0.627684,0.049015,-0.632318,-1.074026,-1.854843,-1.988341,-1.395532,-1.460107,-1.581902,-2.344099,-1.372794,-1.46505,-1.686032,-0.43924,-0.677947,-0.032881,-0.477,0.768413,-0.508014,-0.473435,-0.955037,-0.259201,-0.677938,-0.256475,0.112556,0.204109,-0.860468,-0.488287,-0.546454,-0.602299,0.078831,-0.329252,-0.549386,0.28528,-0.414693,0.034736,0.419148,0.018068,-0.375768,0.591449,-0.770953,-0.820414,-0.405252,0.332501,-0.484505,-0.747404,-0.198929,0.056646,-0.196873,-0.54594,38
-0.192797,-0.174433,-0.461196,-0.408355,0.539139,-0.895953,0.441507,1.732082,0.75635,-0.053088,-0.347168,-0.879845,-0.563986,-1.029656,-2.085964,-1.184694,-0.948892,-0.074913,0.061465,0.117343,-0.495797,-0.295249,0.121475,0.224369,0.138699,-0.358723,1.245761,-0.709901,0.791912,1.426778,0.04239,1.01333,1.388689,0.82618,2.736447,0.20007,-0.280535,-0.262186,-0.620561,-0.997906,-0.657651,0.022983,-1.213943,-0.444002,-0.411383,-0.420539,-0.0423,0.43153,-0.145221,0.662184,0.360133,0.64624,0.71332,0.124884,-0.495354,0.005878,-0.739925,0.232224,0.194629,-1.107912,-0.80528,0.164181,-0.131174,-0.925042,1.017042,1.127466,-0.201499,0.82971,0.863393,0.797853,1.466222,0.313779,38
-1.063868,-0.992343,1.183451,-0.797087,-0.784146,-0.265752,0.861773,1.17416,0.461466,0.24543,1.106208,-0.050071,1.806608,1.717581,1.854873,1.873062,1.679579,-0.744942,-0.465589,-0.423134,0.423335,-0.458404,-0.908313,-0.371095,-1.05809,-1.168395,-1.026309,-0.771598,-0.080938,-0.611903,-0.450125,-0.990493,-0.933646,-0.994138,-0.601206,-0.818491,-0.71445,-0.191441,3.607091,-1.201917,-0.363976,-1.0198,-1.04276,-0.303775,-1.155336,-0.344021,0.683057,0.514354,0.267181,-0.728451,-0.639437,-0.520021,-0.803071,-0.7358,-0.395269,0.329803,2.221472,0.234571,0.58719,0.699801,-0.842382,-0.933082,-1.078943,-0.569059,-0.247929,-0.5888,0.125816,-1.198159,-1.189212,-0.949857,-1.016503,-0.827748,-15.75
1.156468,0.292508,0.695242,1.027116,0.928503,-0.95868,0.369146,-0.612002,0.192342,0.207462,0.339733,-0.325285,-0.401817,-0.229977,-0.094828,-0.397449,-0.201806,0.017434,1.901403,1.296587,1.529151,0.087349,-0.092652,0.26515,1.682713,1.697485,2.704697,0.98579,1.582598,1.081171,0.027614,0.426623,0.09983,0.824578,0.612921,0.354866,0.193971,-0.7187,-0.680907,0.271557,-0.891923,-1.121819,-0.471011,-0.649599,-0.579072,-1.058794,-0.61342699999999994,-0.861649,-1.159647,-0.794964,-0.774245,-0.243269,-0.063312,-0.374122,0.15913,-0.923238,-0.742414,-0.250265,-0.796917,-1.263672,0.640611,0.135482,0.634877,-0.181114,0.088485,-0.874166,-1.218912,-0.469537,-0.729498,-0.373147,-0.554701,-0.325395,-15.75
-0.975189,0.326963,-0.352296,-0.957493,-0.031614,0.909483,1.120632,0.615278,0.073945,-0.178741,0.465953,0.264051,-1.49544,-0.220085,0.829151,-0.694193,0.86952,-0.705951,-0.75975,-0.417217,-0.801443,-0.195589,0.224566,0.698856,-0.692397,-0.38843,-0.804504,-0.726025,1.483783,-1.176249,-1.459655,-1.728328,-1.800071,-0.333816,-1.346319,-0.770504,-0.691891,2.089572,1.843937,2.380043,2.735118,1.630944,-0.389587,-0.059321,-0.573996,-0.38268,0.325385,-0.558239,-0.314377,-0.467718,-0.481062,-0.443013,-0.382014,-0.708606,-0.536186,0.527729,-0.079943,0.358965,0.900776,1.206211,-0.112415,1.605783,0.496779,0.667561,2.661612,0.842169,0.752258,0.168218,-0.10839,0.668589,0.20227,-0.78078,14.91
-0.191162,-0.643051,0.229171,0.600824,0.067348,-0.03478,0.083633,-0.407828,0.669779,0.255871,-0.211699,0.223522,-0.55989,-0.378472,-0.131825,0.890808,0.247928,-0.084147,-0.114727,-0.49655,0.34395,-0.04739,0.031411,-0.19934,-0.287701,-0.184347,-0.295252,-0.444984,0.34917,0.107327,0.407023,1.292197,1.321576,1.306957,2.678704,-0.049153,-0.362317,-0.976964,1.463563,0.14377,0.761611,0.032121,0.474054,-0.249527,-1.139825,-1.050981,-0.632579,0.02468,0.228319,0.536977,0.588129,1.106053,0.481934,-0.042358,-0.38072,-1.401696,0.540629,-0.451106,-1.053598,-0.198043,-0.347825,-0.677632,-0.958536,-0.615768,0.227715,-0.461295,0.740929,1.990385,1.186508,1.655172,3.398239,-0.22329,14.91
-0.306856,-0.335882,0.932852,0.19077,0.687456,-0.245249,0.426792,0.196396,0.773018,-0.393158,0.364839,0.466731,0.146031,-0.013723,0.079532,0.458485,-0.305841,-0.532543,0.407698,0.371582,2.392686,0.435821,0.09573,0.440423,0.636869,-0.023414,-0.113046,0.340585,-0.18542,-0.480426,-0.520255,0.374992,0.02175,0.282099,0.249614,-0.518186,-0.535418,0.504597,0.161403,-0.307128,0.217611,-0.90096,0.514137,-0.450871,-0.21761,-0.844387,-0.65826,-0.68793,-0.742929,-0.641262,-1.029118,-0.450557,-0.401115,-0.512811,-0.512954,0.229739,-0.265297,-0.206676,0.101298,0.362896,-0.182153,-0.455425,-1.052153,-0.328947,-0.831674,-0.993954,-0.714196,-0.151059,0.383312,-0.222113,0.466952,-0.515309,14.91
